"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C118860","Fat Adherence Syndrome","Has Synonym","10076671","Fat adherence syndrome","LLT","MedDRA","18.1"
"C118865","Intraocular Lens Dislocation","Has Synonym","10052125","Intraocular lens dislocation","LLT","MedDRA","18.1"
"C118872","Optic Disc Edema","Has Synonym","10033703","Papilledema","LLT","MedDRA","18.1"
"C118871","Ruptured Globe","Has Synonym","10015973","Eyeball rupture","LLT","MedDRA","18.1"
"C118870","Perforating Open Globe Injury","Has Synonym","10076719","Perforating open globe injury","LLT","MedDRA","18.1"
"C102977","Meconium Peritonitis","Has Synonym","10058113","Meconium peritonitis","LLT","MedDRA","18.1"
"C155225","Grade 4 Neonatal Pneumothorax, AE","Narrower Than","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C155281","Grade 5 Neonatal Administration Site Complication, AE","Narrower Than","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C155253","Grade 4 Neonatal Gastrointestinal Bleeding, AE","Narrower Than","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C155247","Grade 3 Feeding Intolerance, AE","Narrower Than","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C155275","Grade 4 Neonatal Rash, AE","Narrower Than","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C155252","Grade 3 Neonatal Gastrointestinal Bleeding, AE","Narrower Than","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C155258","Grade 1 Neonatal Constipation, AE","Narrower Than","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C155246","Grade 2 Feeding Intolerance, AE","Narrower Than","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C155280","Grade 4 Neonatal Administration Site Complication, AE","Narrower Than","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C155224","Grade 3 Neonatal Pneumothorax, AE","Narrower Than","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C155251","Grade 2 Neonatal Gastrointestinal Bleeding, AE","Narrower Than","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C155223","Grade 2 Neonatal Pneumothorax, AE","Narrower Than","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C155235","Grade 1 Neonatal Diarrhea, AE","Narrower Than","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155263","Grade 2 Neonatal Culture Negative Sepsis, AE","Narrower Than","10082059","Culture negative neonatal sepsis","LLT","MedDRA","22.0"
"C155269","Grade 3 Neonatal Culture Positive Sepsis, AE","Narrower Than","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C155240","Grade 1 Infantile Vomiting, AE","Narrower Than","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C155262","Grade 5 Neonatal Constipation, AE","Narrower Than","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C155234","Grade 5 Necrotizing Enterocolitis, AE","Narrower Than","10052818","Necrotizing enterocolitis neonatal","LLT","MedDRA","22.0"
"C155233","Grade 4 Necrotizing Enterocolitis, AE","Narrower Than","10052818","Necrotizing enterocolitis neonatal","LLT","MedDRA","22.0"
"C155261","Grade 4 Neonatal Constipation, AE","Narrower Than","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C155268","Grade 2 Neonatal Culture Positive Sepsis, AE","Narrower Than","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C155274","Grade 3 Neonatal Rash, AE","Narrower Than","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C155267","Grade 1 Neonatal Culture Positive Sepsis, AE","Narrower Than","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C155245","Grade 1 Feeding Intolerance, AE","Narrower Than","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C155239","Grade 5 Neonatal Diarrhea, AE","Narrower Than","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155273","Grade 2 Neonatal Rash, AE","Narrower Than","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C155272","Grade 1 Neonatal Rash, AE","Narrower Than","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C155222","Grade 1 Neonatal Pneumothorax, AE","Narrower Than","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C155244","Grade 5 Infantile Vomiting, AE","Narrower Than","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C155279","Grade 3 Neonatal Administration Site Complication, AE","Narrower Than","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C155250","Grade 1 Neonatal Gastrointestinal Bleeding, AE","Narrower Than","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C155216","Grade 5 Neonatal Pulmonary Hemorrhage, AE","Narrower Than","10082199","Neonatal pulmonary hemorrhage","LLT","MedDRA","22.0"
"C155278","Grade 2 Neonatal Administration Site Complication, AE","Narrower Than","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C155284","Grade 3 Neonatal Fever, AE","Narrower Than","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C155243","Grade 4 Infantile Vomiting, AE","Narrower Than","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C155249","Grade 5 Feeding Intolerance, AE","Narrower Than","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C155277","Grade 1 Neonatal Administration Site Complication, AE","Narrower Than","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C155283","Grade 2 Neonatal Fever, AE","Narrower Than","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C155226","Grade 5 Neonatal Pneumothorax, AE","Narrower Than","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C155282","Grade 1 Neonatal Fever, AE","Narrower Than","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C155232","Grade 3 Necrotizing Enterocolitis, AE","Narrower Than","10052818","Necrotizing enterocolitis neonatal","LLT","MedDRA","22.0"
"C155254","Grade 5 Neonatal Gastrointestinal Bleeding, AE","Narrower Than","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C155260","Grade 3 Neonatal Constipation, AE","Narrower Than","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C155286","Grade 5 Neonatal Fever, AE","Narrower Than","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C155266","Grade 5 Neonatal Culture Negative Sepsis, AE","Narrower Than","10082059","Culture negative neonatal sepsis","LLT","MedDRA","22.0"
"C155238","Grade 4 Neonatal Diarrhea, AE","Narrower Than","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155285","Grade 4 Neonatal Fever, AE","Narrower Than","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C155265","Grade 4 Neonatal Culture Negative Sepsis, AE","Narrower Than","10082059","Culture negative neonatal sepsis","LLT","MedDRA","22.0"
"C155237","Grade 3 Neonatal Diarrhea, AE","Narrower Than","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155271","Grade 5 Neonatal Culture Positive Sepsis, AE","Narrower Than","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C155259","Grade 2 Neonatal Constipation, AE","Narrower Than","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C155270","Grade 4 Neonatal Culture Positive Sepsis, AE","Narrower Than","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C155264","Grade 3 Neonatal Culture Negative Sepsis, AE","Narrower Than","10082059","Culture negative neonatal sepsis","LLT","MedDRA","22.0"
"C155242","Grade 3 Infantile Vomiting, AE","Narrower Than","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C155236","Grade 2 Neonatal Diarrhea, AE","Narrower Than","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155248","Grade 4 Feeding Intolerance, AE","Narrower Than","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C155276","Grade 5 Neonatal Rash, AE","Narrower Than","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C155241","Grade 2 Infantile Vomiting, AE","Narrower Than","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C155135","Grade 5 Neonatal Intraventricular Hemorrhage, AE","Narrower Than","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155191","Grade 5 Neonatal Edema, AE","Narrower Than","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C155190","Grade 4 Neonatal Edema, AE","Narrower Than","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C155162","Grade 1 Neonatal Hypertension, AE","Narrower Than","10049781","Hypertension neonatal","LLT","MedDRA","22.0"
"C155156","Grade 4 Infant Sedation, AE","Narrower Than","10082187","Infant sedation","LLT","MedDRA","22.0"
"C155197","Grade 1 Infantile Apnea, AE","Narrower Than","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C155161","Grade 5 Neonatal Hypotension, AE","Narrower Than","10049223","Neonatal hypotension","LLT","MedDRA","22.0"
"C155134","Grade 4 Neonatal Intraventricular Hemorrhage, AE","Narrower Than","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155168","Grade 2 Neonatal Sinus Tachycardia, AE","Narrower Than","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155167","Grade 1 Neonatal Sinus Tachycardia, AE","Narrower Than","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155173","Grade 2 Neonatal Sinus Bradycardia, AE","Narrower Than","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155133","Grade 3 Neonatal Intraventricular Hemorrhage, AE","Narrower Than","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155196","Grade 5 Neonatal Coagulation Disorder, AE","Narrower Than","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C155195","Grade 4 Neonatal Coagulation Disorder, AE","Narrower Than","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C155201","Grade 5 Infantile Apnea, AE","Narrower Than","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C155166","Grade 5 Neonatal Hypertension, AE","Narrower Than","10049781","Hypertension neonatal","LLT","MedDRA","22.0"
"C155200","Grade 4 Infantile Apnea, AE","Narrower Than","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C155207","Grade 1 Neonatal Respiratory Distress Syndrome, AE","Narrower Than","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
"C155172","Grade 1 Neonatal Sinus Bradycardia, AE","Narrower Than","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155178","Grade 2 Neonatal Tachyarrhythmia, AE","Narrower Than","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C155122","Grade 2 Neonatal Convulsion, AE","Narrower Than","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C155121","Grade 1 Neonatal Convulsion, AE","Narrower Than","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C155206","Grade 5 Neonatal Respiratory Insufficiency, AE","Narrower Than","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C155171","Grade 5 Neonatal Sinus Tachycardia, AE","Narrower Than","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155205","Grade 4 Neonatal Respiratory Insufficiency, AE","Narrower Than","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C155177","Grade 1 Neonatal Tachyarrhythmia, AE","Narrower Than","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C155149","Grade 1 Infant Irritability, AE","Narrower Than","10082189","Infant irritability","LLT","MedDRA","22.0"
"C155155","Grade 3 Infant Sedation, AE","Narrower Than","10082187","Infant sedation","LLT","MedDRA","22.0"
"C155127","Grade 2 Neonatal Epileptic Seizure, AE","Narrower Than","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155126","Grade 1 Neonatal Epileptic Seizure, AE","Narrower Than","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155148","Grade 3 Periventricular Leukomalacia, AE","Narrower Than","10052594","Periventricular leukomalacia","LLT","MedDRA","22.0"
"C155154","Grade 2 Infant Sedation, AE","Narrower Than","10082187","Infant sedation","LLT","MedDRA","22.0"
"C155184","Grade 3 Neonatal Bradyarrhythmia, AE","Narrower Than","10082054","Neonatal bradyarrhythmia","LLT","MedDRA","22.0"
"C155212","Grade 1 Neonatal Pulmonary Hemorrhage, AE","Narrower Than","10082199","Neonatal pulmonary hemorrhage","LLT","MedDRA","22.0"
"C155125","Grade 5 Neonatal Convulsion, AE","Narrower Than","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C155153","Grade 1 Infant Sedation, AE","Narrower Than","10082187","Infant sedation","LLT","MedDRA","22.0"
"C155183","Grade 2 Neonatal Bradyarrhythmia, AE","Narrower Than","10082054","Neonatal bradyarrhythmia","LLT","MedDRA","22.0"
"C155211","Grade 5 Neonatal Respiratory Distress Syndrome, AE","Narrower Than","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
"C155189","Grade 3 Neonatal Edema, AE","Narrower Than","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C155160","Grade 4 Neonatal Hypotension, AE","Narrower Than","10049223","Neonatal hypotension","LLT","MedDRA","22.0"
"C155132","Grade 2 Neonatal Intraventricular Hemorrhage, AE","Narrower Than","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155182","Grade 1 Neonatal Bradyarrhythmia, AE","Narrower Than","10082054","Neonatal bradyarrhythmia","LLT","MedDRA","22.0"
"C155210","Grade 4 Neonatal Respiratory Distress Syndrome, AE","Narrower Than","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
"C155194","Grade 3 Neonatal Coagulation Disorder, AE","Narrower Than","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C155188","Grade 2 Neonatal Edema, AE","Narrower Than","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C155165","Grade 4 Neonatal Hypertension, AE","Narrower Than","10049781","Hypertension neonatal","LLT","MedDRA","22.0"
"C155159","Grade 3 Neonatal Hypotension, AE","Narrower Than","10049223","Neonatal hypotension","LLT","MedDRA","22.0"
"C155131","Grade 1 Neonatal Intraventricular Hemorrhage, AE","Narrower Than","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155187","Grade 1 Neonatal Edema, AE","Narrower Than","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C155193","Grade 2 Neonatal Coagulation Disorder, AE","Narrower Than","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C155199","Grade 3 Infantile Apnea, AE","Narrower Than","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C155130","Grade 5 Neonatal Epileptic Seizure, AE","Narrower Than","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155170","Grade 4 Neonatal Sinus Tachycardia, AE","Narrower Than","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155164","Grade 3 Neonatal Hypertension, AE","Narrower Than","10049781","Hypertension neonatal","LLT","MedDRA","22.0"
"C155204","Grade 3 Neonatal Respiratory Insufficiency, AE","Narrower Than","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C155192","Grade 1 Neonatal Coagulation Disorder, AE","Narrower Than","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C155136","Grade 1 Retinopathy of Prematurity, AE","Narrower Than","10038933","Retinopathy of prematurity","LLT","MedDRA","22.0"
"C155176","Grade 5 Neonatal Sinus Bradycardia, AE","Narrower Than","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155147","Grade 2 Periventricular Leukomalacia, AE","Narrower Than","10052594","Periventricular leukomalacia","LLT","MedDRA","22.0"
"C155198","Grade 2 Infantile Apnea, AE","Narrower Than","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C155169","Grade 3 Neonatal Sinus Tachycardia, AE","Narrower Than","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155175","Grade 4 Neonatal Sinus Bradycardia, AE","Narrower Than","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155203","Grade 2 Neonatal Respiratory Insufficiency, AE","Narrower Than","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C155181","Grade 5 Neonatal Tachyarrhythmia, AE","Narrower Than","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C155174","Grade 3 Neonatal Sinus Bradycardia, AE","Narrower Than","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155152","Grade 4 Infant Irritability, AE","Narrower Than","10082189","Infant irritability","LLT","MedDRA","22.0"
"C155146","Grade 1 Periventricular Leukomalacia, AE","Narrower Than","10052594","Periventricular leukomalacia","LLT","MedDRA","22.0"
"C155124","Grade 4 Neonatal Convulsion, AE","Narrower Than","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C155202","Grade 1 Neonatal Respiratory Insufficiency, AE","Narrower Than","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C155180","Grade 4 Neonatal Tachyarrhythmia, AE","Narrower Than","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C155151","Grade 3 Infant Irritability, AE","Narrower Than","10082189","Infant irritability","LLT","MedDRA","22.0"
"C155179","Grade 3 Neonatal Tachyarrhythmia, AE","Narrower Than","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C155123","Grade 3 Neonatal Convulsion, AE","Narrower Than","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C155129","Grade 4 Neonatal Epileptic Seizure, AE","Narrower Than","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155150","Grade 2 Infant Irritability, AE","Narrower Than","10082189","Infant irritability","LLT","MedDRA","22.0"
"C155215","Grade 4 Neonatal Pulmonary Hemorrhage, AE","Narrower Than","10082199","Neonatal pulmonary hemorrhage","LLT","MedDRA","22.0"
"C155209","Grade 3 Neonatal Respiratory Distress Syndrome, AE","Narrower Than","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
"C155158","Grade 2 Neonatal Hypotension, AE","Narrower Than","10049223","Neonatal hypotension","LLT","MedDRA","22.0"
"C155128","Grade 3 Neonatal Epileptic Seizure, AE","Narrower Than","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155208","Grade 2 Neonatal Respiratory Distress Syndrome, AE","Narrower Than","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
